Season,Celebrity,Week,Judge_Total,Judge_Rank,Judge_Pct
26,Adam Rippon,4,29.0,1.0,0.3391812865497076
27,Juan Pablo Di Pace,4,24.0,5.0,0.10344827586206896
27,Evanna Lynch,4,24.0,5.0,0.10344827586206896
27,John Schneider,4,21.0,8.0,0.09051724137931035
27,Milo Manheim,4,29.0,1.0,0.125
27,Mary Lou Retton,4,26.0,2.0,0.11206896551724138
27,DeMarcus Ware,4,22.0,7.0,0.09482758620689655
27,Bobby Bones,4,20.0,9.0,0.08620689655172414
27,Tinashe,4,26.0,2.0,0.11206896551724138
27,Alexis Ren,4,25.0,4.0,0.10775862068965517
27,Joe Amabile,4,15.0,10.0,0.06465517241379311
28,Kate Flannery,4,26.0,8.0,0.09219858156028368
28,James Van Der Beek,4,28.0,6.0,0.09929078014184398
28,Kel Mitchell,4,32.0,1.0,0.11347517730496454
28,Lamar Odom,4,20.0,10.0,0.07092198581560284
28,Sailor Brinkley-Cook,4,31.0,5.0,0.1099290780141844
28,Sean Spicer,4,21.0,9.0,0.07446808510638298
28,Lauren Alaina,4,32.0,1.0,0.11347517730496454
28,Ally Brooke,4,32.0,1.0,0.11347517730496454
28,Karamo Brown,4,28.0,6.0,0.09929078014184398
28,Hannah Brown,4,32.0,1.0,0.11347517730496454
29,Anne Heche,4,21.0,10.0,0.06976744186046512
29,Jesse Metcalfe,4,21.0,10.0,0.06976744186046512
29,Chrishell Stause,4,22.0,8.0,0.07308970099667775
29,Skai Jackson,4,28.0,1.0,0.09302325581395349
29,Justina Machado,4,24.0,3.0,0.07973421926910298
29,Veron Davis,4,22.0,8.0,0.07308970099667775
29,Johnny Weir,4,24.0,3.0,0.07973421926910298
29,Nev Schulman,4,24.0,3.0,0.07973421926910298
29,AJ McLean,4,24.0,3.0,0.07973421926910298
29,Nelly,4,21.0,10.0,0.06976744186046512
29,Kaitlyn Bristowe,4,25.0,2.0,0.08305647840531562
29,Monica Aldama,4,24.0,3.0,0.07973421926910298
29,Jeannie Mai,4,21.0,10.0,0.06976744186046512
30,Brian Austin Green,4,26.0,13.0,0.06235011990407674
30,Melora Hardin,4,36.5,1.0,0.08752997601918465
30,Matt James,4,28.5,12.0,0.0683453237410072
30,"Mike ""The Miz"" Mizanin",4,32.5,7.0,0.07793764988009592
30,Suni Lee,4,34.0,4.0,0.0815347721822542
30,Iman Shumpert,4,31.5,9.0,0.07553956834532374
30,Cody Rigsby,4,29.0,11.0,0.06954436450839328
30,Melanie C,4,33.0,6.0,0.07913669064748201
30,Jimmie Allen,4,32.5,7.0,0.07793764988009592
30,Olivia Jade,4,35.0,2.0,0.08393285371702638
30,JoJo Siwa,4,35.0,2.0,0.08393285371702638
30,Kenya Moore,4,29.5,10.0,0.07074340527577938
30,Amanda Kloots,4,34.0,4.0,0.0815347721822542
31,Selma Blair,4,32.0,6.0,0.07804878048780488
31,Joseph Baena,4,28.0,11.0,0.06829268292682927
31,Trevor Donovan,4,28.0,11.0,0.06829268292682927
31,Daniel Durant,4,29.0,9.0,0.07073170731707316
31,Wayne Brady,4,36.0,1.0,0.08780487804878048
31,Sam Champion,4,25.0,13.0,0.06097560975609756
31,Jessie James Decker,4,31.0,8.0,0.07560975609756097
31,Jordin Sparks,4,34.0,4.0,0.08292682926829269
31,Heidi D'Amelio,4,34.0,4.0,0.08292682926829269
31,Charli D'Amelio,4,36.0,1.0,0.08780487804878048
31,Vinny Guadagnino,4,29.0,9.0,0.07073170731707316
31,Shangela,4,32.0,6.0,0.07804878048780488
31,Gabby Windey,4,36.0,1.0,0.08780487804878048
32,Mira Sorvino,4,21.0,6.0,0.0875
32,Barry Williams,4,18.0,10.0,0.075
32,Alyson Hannigan,4,18.0,10.0,0.075
32,Xochitl Gomez,4,27.0,1.0,0.1125
32,Adrian Peterson,4,21.0,6.0,0.0875
32,Jason Mraz,4,24.0,3.0,0.1
32,Lele Pons,4,22.0,5.0,0.09166666666666666
32,Harry Jowsey,4,21.0,6.0,0.0875
32,Mauricio Umansky,4,19.0,9.0,0.07916666666666666
32,Charity Lawson,4,24.0,3.0,0.1
32,Ariana Madix,4,25.0,2.0,0.10416666666666667
33,Chandler Kinney,4,32.0,4.0,0.10884353741496598
33,Dwight Howard ,4,29.0,9.0,0.09863945578231292
33,Danny Amendola,4,36.0,1.0,0.12244897959183673
33,Stephen Nedoroscik,4,33.0,3.0,0.11224489795918367
33,Ilona Maher,4,32.0,4.0,0.10884353741496598
33,Brooks Nader,4,32.0,4.0,0.10884353741496598
33,Phaedra Parks,4,32.0,4.0,0.10884353741496598
33,Jenn Tran,4,32.0,4.0,0.10884353741496598
33,Joey Graziadei,4,36.0,1.0,0.12244897959183673
34,Danielle Fishel,4,21.0,9.0,0.0846774193548387
34,Elaine Hendrix,4,24.0,2.0,0.0967741935483871
34,Jordan Chiles,4,24.0,2.0,0.0967741935483871
34,Andy Richter,4,18.0,11.0,0.07258064516129033
34,Robert Irwin,4,22.0,8.0,0.08870967741935484
34,Hilaria Baldwin,4,23.0,5.0,0.09274193548387097
34,Scott Hoying,4,21.0,9.0,0.0846774193548387
34,Alix Earle,4,24.0,2.0,0.0967741935483871
34,Jen Affleck,4,23.0,5.0,0.09274193548387097
34,Whitney Leavitt,4,25.0,1.0,0.10080645161290322
34,Dylan Efron,4,23.0,5.0,0.09274193548387097
1,John O'Hurley,5,27.0,1.0,0.3698630136986301
1,Kelly Monaco,5,23.5,2.0,0.3219178082191781
1,Joey McIntyre,5,22.5,3.0,0.3082191780821918
2,Tia Carrere,5,22.0,6.0,0.1456953642384106
2,George Hamilton,5,24.0,4.0,0.15894039735099338
2,Lisa Rinna,5,25.0,3.0,0.16556291390728478
2,Stacy Keibler,5,30.0,1.0,0.1986754966887417
2,Jerry Rice,5,23.0,5.0,0.152317880794702
2,Drew Lachey,5,27.0,2.0,0.17880794701986755
3,Monique Coleman,5,27.0,1.0,0.14917127071823205
3,Joey Lawrence,5,25.0,5.0,0.13812154696132597
3,Mario Lopez,5,27.0,1.0,0.14917127071823205
3,Emmitt Smith,5,27.0,1.0,0.14917127071823205
3,Willa Ford,5,27.0,1.0,0.14917127071823205
3,Sara Evans,5,24.0,6.0,0.13259668508287292
3,Jerry Springer,5,24.0,6.0,0.13259668508287292
4,John Ratzenberger,5,18.0,6.0,0.10227272727272728
4,Ian Ziering,5,24.0,4.0,0.13636363636363635
4,Clyde Drexler,5,13.0,8.0,0.07386363636363637
4,Laila Ali,5,28.0,2.0,0.1590909090909091
4,Apolo Anton Ohno,5,30.0,1.0,0.17045454545454544
4,Heather Mills,5,21.0,5.0,0.11931818181818182
4,Billy Ray Cyrus,5,17.0,7.0,0.09659090909090909
4,Joey Fatone,5,25.0,3.0,0.14204545454545456
5,Cameron Mathison,5,26.0,3.0,0.1306532663316583
5,Jane Seymour,5,26.0,3.0,0.1306532663316583
5,Sabrina Bryan,5,28.0,2.0,0.1407035175879397
5,Jennie Garth,5,25.0,5.0,0.12562814070351758
5,Helio Castroneves,5,23.0,6.0,0.11557788944723618
5,Mel B,5,29.0,1.0,0.1457286432160804
5,Marie Osmond,5,21.0,7.0,0.10552763819095477
5,Mark Cuban,5,21.0,7.0,0.10552763819095477
6,Cristian de la Fuente,5,23.0,5.0,0.11734693877551021
6,Priscilla Presley,5,21.0,8.0,0.10714285714285714
6,Marlee Matlin,5,22.0,7.0,0.11224489795918367
6,Shannon Elizabeth,5,23.0,5.0,0.11734693877551021
6,Marissa Jaret Winokur,5,24.0,4.0,0.12244897959183673
6,Jason Taylor,5,27.0,2.0,0.1377551020408163
6,Kristi Yamaguchi,5,29.0,1.0,0.14795918367346939
6,Mario,5,27.0,2.0,0.1377551020408163
7,Cloris Leachman,5,21.0,7.0,0.1076923076923077
7,Susan Lucci,5,22.0,5.0,0.11282051282051282
7,Cody Linley,5,28.0,2.0,0.14358974358974358
7,Maurice Greene,5,27.0,3.0,0.13846153846153847
7,Warren Sapp,5,25.0,4.0,0.1282051282051282
7,Toni Braxton,5,22.0,5.0,0.11282051282051282
7,Lance Bass,5,21.0,7.0,0.1076923076923077
7,Brooke Burke,5,29.0,1.0,0.14871794871794872
8,Gilles Marini,5,29.0,1.0,0.1380952380952381
8,David Alan Grier,5,22.0,6.0,0.10476190476190476
8,Lawrence Taylor,5,20.0,8.0,0.09523809523809523
8,Ty Murray,5,21.0,7.0,0.1
8,Shawn Johnson,5,26.0,2.0,0.12380952380952381
8,Chuck Wicks,5,23.0,5.0,0.10952380952380952
8,Lil' Kim,5,26.0,2.0,0.12380952380952381
8,Steve-O,5,18.0,9.0,0.08571428571428572
8,Melissa Rycroft,5,25.0,4.0,0.11904761904761904
9,Melissa Joan Hart,5,23.0,7.0,0.09504132231404959
9,Mark Dacascos,5,26.0,3.0,0.10743801652892562
9,Natalie Coughlin,5,22.0,8.0,0.09090909090909091
9,Louie Vito,5,22.0,8.0,0.09090909090909091
9,Michael Irvin,5,21.0,10.0,0.08677685950413223
9,Joanna Krupa,5,24.0,4.0,0.09917355371900827
9,Aaron Carter,5,24.0,4.0,0.09917355371900827
9,Mya,5,27.0,2.0,0.1115702479338843
9,Donny Osmond,5,29.0,1.0,0.11983471074380166
9,Kelly Osbourne,5,24.0,4.0,0.09917355371900827
10,Niecy Nash,5,18.0,6.0,0.10404624277456648
10,Chad Ochocinco,5,18.0,6.0,0.10404624277456648
10,Evan Lysacek,5,27.0,2.0,0.15606936416184972
10,Pamela Anderson,5,21.0,5.0,0.12138728323699421
10,Nicole Scherzinger,5,29.0,1.0,0.1676300578034682
10,Erin Andrews,5,22.0,4.0,0.12716763005780346
10,Kate Gosselin,5,15.0,8.0,0.08670520231213873
10,Jake Pavelka,5,23.0,3.0,0.1329479768786127
11,Florence Henderson,5,21.0,6.0,0.11538461538461539
11,Kyle Massey,5,20.0,7.0,0.10989010989010989
11,Jennifer Grey,5,25.0,2.0,0.13736263736263737
11,Rick Fox,5,24.0,3.0,0.13186813186813187
11,Kurt Warner,5,24.0,3.0,0.13186813186813187
11,Brandy,5,27.0,1.0,0.14835164835164835
11,Audrina Patridge,5,23.0,5.0,0.12637362637362637
11,Bristol Palin,5,18.0,8.0,0.0989010989010989
12,Ralph Macchio,5,22.0,6.0,0.1134020618556701
12,Chelsea Kane,5,26.0,2.0,0.13402061855670103
12,Kirstie Alley,5,23.0,5.0,0.11855670103092783
12,Hines Ward,5,27.0,1.0,0.13917525773195877
12,Chris Jericho,5,26.0,2.0,0.13402061855670103
12,Petra Nemcova,5,22.0,6.0,0.1134020618556701
12,Romeo,5,26.0,2.0,0.13402061855670103
12,Kendra Wilkinson,5,22.0,6.0,0.1134020618556701
13,David Arquette,5,25.0,2.0,0.13297872340425532
13,Ricki Lake,5,24.0,4.0,0.1276595744680851
13,J.R. Martinez,5,28.0,1.0,0.14893617021276595
13,Hope Solo,5,24.0,4.0,0.1276595744680851
13,Carson Kressley,5,19.0,8.0,0.10106382978723404
13,Chaz Bono,5,21.0,7.0,0.11170212765957446
13,Nancy Grace,5,22.0,6.0,0.11702127659574468
13,Rob Kardashian,5,25.0,2.0,0.13297872340425532
14,William Levy,5,29.0,1.0,0.12946428571428573
14,Jaleel White,5,24.0,6.0,0.10714285714285714
14,Roshon Fegan,5,26.0,5.0,0.11607142857142858
14,Melissa Gilbert,5,21.0,8.0,0.09375
14,Donald Driver,5,27.0,3.0,0.12053571428571429
14,Gavin DeGraw,5,19.0,9.0,0.08482142857142858
14,Gladys Knight,5,22.0,7.0,0.09821428571428571
14,Katherine Jenkins,5,29.0,1.0,0.12946428571428573
14,Maria Menounos,5,27.0,3.0,0.12053571428571429
15,Gilles Marini,5,28.25,2.0,0.12710911136107986
15,Sabrina Bryan,5,29.25,1.0,0.13160854893138357
15,Kirstie Alley,5,26.25,7.0,0.11811023622047244
15,Kelly Monaco,5,25.75,8.0,0.11586051743532058
15,Apolo Anton Ohno,5,28.25,2.0,0.12710911136107986
15,Emmitt Smith,5,28.0,6.0,0.12598425196850394
15,Shawn Johnson,5,28.25,2.0,0.12710911136107986
15,Melissa Rycroft,5,28.25,2.0,0.12710911136107986
16,Ingo Rademacher,5,21.0,6.0,0.10047846889952153
16,Zendaya,5,29.0,1.0,0.13875598086124402
16,Victor Ortiz,5,21.0,6.0,0.10047846889952153
16,Alexandra Raisman,5,25.0,4.0,0.11961722488038277
16,Jacoby Jones,5,26.0,3.0,0.12440191387559808
16,D. L. Hughley,5,18.0,8.0,0.0861244019138756
16,Andy Dick,5,18.0,8.0,0.0861244019138756
16,Kellie Pickler,5,27.0,2.0,0.1291866028708134
16,Sean Lowe,5,24.0,5.0,0.11483253588516747
17,Brant Daugherty,5,27.0,3.0,0.1148936170212766
17,Elizabeth Berkley Lauren,5,26.0,6.0,0.11063829787234042
17,Leah Remini,5,22.0,9.0,0.09361702127659574
17,Corbin Bleu,5,28.0,1.0,0.11914893617021277
17,Amber Riley,5,26.0,6.0,0.11063829787234042
17,Bill Engvall,5,24.0,8.0,0.10212765957446808
17,Christina Milian,5,28.0,1.0,0.11914893617021277
17,"Nicole ""Snooki"" Polizzi",5,27.0,3.0,0.1148936170212766
17,Jack Osbourne,5,27.0,3.0,0.1148936170212766
18,Danica McKellar,5,39.0,2.0,0.12111801242236025
18,James Maslow,5,40.0,1.0,0.12422360248447205
18,Candace Cameron Bure,5,35.0,7.0,0.10869565217391304
18,Charlie White,5,37.0,3.0,0.11490683229813664
18,Amy Purdy,5,37.0,3.0,0.11490683229813664
18,Meryl Davis,5,36.0,5.0,0.11180124223602485
18,Drew Carey,5,28.0,9.0,0.08695652173913043
18,Cody Simpson,5,34.0,8.0,0.10559006211180125
18,NeNe Leakes,5,36.0,5.0,0.11180124223602485
19,Antonio Sabato Jr.,5,28.0,6.0,0.10606060606060606
19,Jonathan Bennett,5,24.0,7.0,0.09090909090909091
19,Lea Thompson,5,34.0,2.0,0.12878787878787878
19,Janel Parrish,5,33.0,4.0,0.125
19,Alfonso Ribeiro,5,34.0,2.0,0.12878787878787878
19,Tommy Chong,5,23.0,8.0,0.08712121212121213
19,Michael Waltrip,5,20.0,9.0,0.07575757575757576
19,Bethany Mota,5,32.0,5.0,0.12121212121212122
19,Sadie Robertson,5,36.0,1.0,0.13636363636363635
20,Suzanne Somers,5,28.0,5.0,0.0989399293286219
20,Willow Shields,5,34.0,4.0,0.12014134275618374
20,Riker Lynch,5,38.0,2.0,0.13427561837455831
20,Rumer Willis,5,39.0,1.0,0.13780918727915195
20,Nastia Liukin,5,38.0,2.0,0.13427561837455831
20,Robert Herjavec,5,24.0,9.0,0.08480565371024736
20,Noah Galloway,5,28.0,5.0,0.0989399293286219
20,Patti LaBelle,5,27.0,7.0,0.09540636042402827
20,Chris Soules,5,27.0,7.0,0.09540636042402827
21,Alexa PenaVega,5,40.0,1.0,0.132890365448505
21,Carlos PenaVega,5,39.0,2.0,0.12956810631229235
21,Alek Skarlatos,5,29.0,7.0,0.09634551495016612
21,Andy Grammer,5,36.0,4.0,0.11960132890365449
21,Tamar Braxton,5,29.0,7.0,0.09634551495016612
21,Nick Carter,5,35.0,5.0,0.11627906976744186
21,Hayes Grier,5,30.0,6.0,0.09966777408637874
21,Bindi Irwin,5,37.0,3.0,0.12292358803986711
21,Paula Deen,5,26.0,9.0,0.08637873754152824
22,Kim Fields,5,28.0,7.0,0.10144927536231885
22,Jodie Sweetin,5,35.0,2.0,0.12681159420289856
22,Doug Flutie,5,28.0,7.0,0.10144927536231885
22,Von Miller,5,29.0,6.0,0.10507246376811594
22,Antonio Brown,5,26.0,9.0,0.09420289855072464
22,Paige VanZant,5,31.0,4.0,0.11231884057971014
22,Nyle DiMarco,5,37.0,1.0,0.13405797101449277
22,Ginger Zee,5,32.0,3.0,0.11594202898550725
22,Wanya Morris,5,30.0,5.0,0.10869565217391304
23,Maureen McCormick,5,24.0,6.0,0.10434782608695652
23,Marilu Henner,5,27.0,2.0,0.11739130434782609
23,Ryan Lochte,5,24.0,6.0,0.10434782608695652
23,Calvin Johnson Jr.,5,24.0,6.0,0.10434782608695652
23,Laurie Hernandez,5,25.0,5.0,0.10869565217391304
23,Amber Rose,5,24.0,6.0,0.10434782608695652
23,James Hinchcliffe,5,29.0,1.0,0.12608695652173912
23,Jana Kramer,5,26.0,4.0,0.11304347826086956
23,Terra Jole,5,27.0,2.0,0.11739130434782609
24,Heather Morris,5,34.0,4.0,0.1118421052631579
24,Nancy Kerrigan,5,36.0,3.0,0.11842105263157894
24,Bonner Bolton,5,30.0,8.0,0.09868421052631579
24,Simone Biles,5,38.0,2.0,0.125
24,David Ross,5,29.0,9.0,0.09539473684210527
24,Rashad Jennings,5,32.0,6.0,0.10526315789473684
24,Erika Jayne,5,32.0,6.0,0.10526315789473684
24,Normani,5,39.0,1.0,0.12828947368421054
24,Nick Viall,5,34.0,4.0,0.1118421052631579
25,Sasha Pieterse,5,24.0,8.0,0.09195402298850575
25,Frankie Muniz,5,29.0,2.0,0.1111111111111111
25,Jordan Fisher,5,30.0,1.0,0.11494252873563218
25,Nikki Bella,5,27.0,4.0,0.10344827586206896
25,Terrell Owens,5,25.0,6.0,0.09578544061302682
25,Victoria Arlen,5,27.0,4.0,0.10344827586206896
25,Lindsey Stirling,5,28.0,3.0,0.10727969348659004
25,Nick Lachey,5,22.0,10.0,0.0842911877394636
25,Drew Scott,5,25.0,6.0,0.09578544061302682
25,Vanessa Lachey,5,24.0,8.0,0.09195402298850575
27,Juan Pablo Di Pace,5,29.0,1.0,0.13063063063063063
27,Evanna Lynch,5,24.0,6.0,0.10810810810810811
27,John Schneider,5,24.0,6.0,0.10810810810810811
27,Milo Manheim,5,27.0,3.0,0.12162162162162163
27,Mary Lou Retton,5,25.0,5.0,0.11261261261261261
27,DeMarcus Ware,5,26.0,4.0,0.11711711711711711
27,Bobby Bones,5,21.0,8.0,0.0945945945945946
27,Alexis Ren,5,29.0,1.0,0.13063063063063063
27,Joe Amabile,5,17.0,9.0,0.07657657657657657
28,Kate Flannery,5,24.0,5.0,0.11162790697674418
28,James Van Der Beek,5,26.0,2.0,0.12093023255813953
28,Kel Mitchell,5,26.0,2.0,0.12093023255813953
28,Sailor Brinkley-Cook,5,24.0,5.0,0.11162790697674418
28,Sean Spicer,5,19.0,9.0,0.08837209302325581
28,Lauren Alaina,5,23.0,7.0,0.10697674418604651
28,Ally Brooke,5,27.0,1.0,0.12558139534883722
28,Karamo Brown,5,21.0,8.0,0.09767441860465116
28,Hannah Brown,5,25.0,4.0,0.11627906976744186
29,Jesse Metcalfe,5,19.0,11.0,0.06620209059233449
29,Chrishell Stause,5,19.0,11.0,0.06620209059233449
29,Skai Jackson,5,24.0,5.0,0.08362369337979095
29,Justina Machado,5,24.0,5.0,0.08362369337979095
29,Veron Davis,5,21.0,10.0,0.07317073170731707
29,Johnny Weir,5,29.0,1.0,0.10104529616724739
29,Nev Schulman,5,26.0,3.0,0.09059233449477352
29,AJ McLean,5,24.0,5.0,0.08362369337979095
29,Nelly,5,24.0,5.0,0.08362369337979095
29,Kaitlyn Bristowe,5,27.0,2.0,0.09407665505226481
29,Monica Aldama,5,26.0,3.0,0.09059233449477352
29,Jeannie Mai,5,24.0,5.0,0.08362369337979095
30,Melora Hardin,5,36.0,3.0,0.09350649350649351
30,"Mike ""The Miz"" Mizanin",5,32.0,9.0,0.08311688311688312
30,Suni Lee,5,36.0,3.0,0.09350649350649351
30,Iman Shumpert,5,28.0,11.0,0.07272727272727272
30,Cody Rigsby,5,32.0,9.0,0.08311688311688312
30,Melanie C,5,36.0,3.0,0.09350649350649351
30,Jimmie Allen,5,34.0,8.0,0.08831168831168831
30,Olivia Jade,5,36.0,3.0,0.09350649350649351
30,JoJo Siwa,5,40.0,1.0,0.1038961038961039
30,Kenya Moore,5,36.0,3.0,0.09350649350649351
30,Amanda Kloots,5,39.0,2.0,0.1012987012987013
31,Selma Blair,5,40.0,4.0,0.08918617614269789
31,Joseph Baena,5,35.0,10.0,0.07803790412486064
31,Trevor Donovan,5,36.0,7.0,0.0802675585284281
31,Daniel Durant,5,33.5,11.0,0.07469342251950947
31,Wayne Brady,5,41.0,2.0,0.09141583054626533
31,Jessie James Decker,5,36.0,7.0,0.0802675585284281
31,Jordin Sparks,5,35.5,9.0,0.07915273132664437
31,Heidi D'Amelio,5,39.0,5.0,0.08695652173913043
31,Charli D'Amelio,5,42.0,1.0,0.09364548494983277
31,Vinny Guadagnino,5,31.0,12.0,0.06911928651059086
31,Shangela,5,38.5,6.0,0.0858416945373467
31,Gabby Windey,5,41.0,2.0,0.09141583054626533
32,Mira Sorvino,5,22.0,8.0,0.09166666666666666
32,Barry Williams,5,24.0,4.0,0.1
32,Alyson Hannigan,5,21.0,9.0,0.0875
32,Xochitl Gomez,5,28.0,1.0,0.11666666666666667
32,Jason Mraz,5,27.0,3.0,0.1125
32,Lele Pons,5,24.0,4.0,0.1
32,Harry Jowsey,5,18.0,10.0,0.075
32,Mauricio Umansky,5,24.0,4.0,0.1
32,Charity Lawson,5,28.0,1.0,0.11666666666666667
32,Ariana Madix,5,24.0,4.0,0.1
33,Chandler Kinney,5,27.0,1.0,0.13366336633663367
33,Dwight Howard ,5,24.0,6.0,0.1188118811881188
33,Danny Amendola,5,25.5,4.0,0.12623762376237624
33,Stephen Nedoroscik,5,24.0,6.0,0.1188118811881188
33,Ilona Maher,5,26.0,2.0,0.12871287128712872
33,Phaedra Parks,5,24.0,6.0,0.1188118811881188
33,Jenn Tran,5,25.5,4.0,0.12623762376237624
33,Joey Graziadei,5,26.0,2.0,0.12871287128712872
34,Danielle Fishel,5,29.0,8.0,0.0926517571884984
34,Elaine Hendrix,5,30.0,6.0,0.09584664536741214
34,Jordan Chiles,5,32.0,5.0,0.10223642172523961
34,Andy Richter,5,24.0,10.0,0.07667731629392971
34,Robert Irwin,5,35.0,2.0,0.11182108626198083
34,Scott Hoying,5,30.0,6.0,0.09584664536741214
34,Alix Earle,5,35.0,2.0,0.11182108626198083
34,Jen Affleck,5,29.0,8.0,0.0926517571884984
34,Whitney Leavitt,5,33.0,4.0,0.10543130990415335
34,Dylan Efron,5,36.0,1.0,0.11501597444089456
1,John O'Hurley,6,27.0,2.0,0.4954128440366973
1,Kelly Monaco,6,27.5,1.0,0.5045871559633027
2,George Hamilton,6,23.0,4.0,0.17293233082706766
2,Lisa Rinna,6,27.0,3.0,0.20300751879699247
2,Stacy Keibler,6,30.0,1.0,0.22556390977443608
2,Jerry Rice,6,23.0,4.0,0.17293233082706766
2,Drew Lachey,6,30.0,1.0,0.22556390977443608
3,Monique Coleman,6,23.0,4.0,0.19491525423728814
3,Joey Lawrence,6,24.0,3.0,0.2033898305084746
3,Mario Lopez,6,28.0,1.0,0.23728813559322035
3,Emmitt Smith,6,25.0,2.0,0.211864406779661
3,Jerry Springer,6,18.0,5.0,0.15254237288135594
4,John Ratzenberger,6,19.0,7.0,0.11176470588235295
4,Ian Ziering,6,24.0,4.0,0.1411764705882353
4,Laila Ali,6,28.0,1.0,0.16470588235294117
4,Apolo Anton Ohno,6,28.0,1.0,0.16470588235294117
4,Heather Mills,6,23.0,5.0,0.13529411764705881
4,Billy Ray Cyrus,6,21.0,6.0,0.12352941176470589
4,Joey Fatone,6,27.0,3.0,0.1588235294117647
5,Cameron Mathison,6,25.0,4.0,0.1388888888888889
5,Jane Seymour,6,22.0,7.0,0.12222222222222222
5,Sabrina Bryan,6,25.0,4.0,0.1388888888888889
5,Jennie Garth,6,27.0,3.0,0.15
5,Helio Castroneves,6,28.0,2.0,0.15555555555555556
5,Mel B,6,30.0,1.0,0.16666666666666666
5,Marie Osmond,6,23.0,6.0,0.12777777777777777
6,Cristian de la Fuente,6,27.0,3.0,0.15
6,Marlee Matlin,6,21.0,7.0,0.11666666666666667
6,Shannon Elizabeth,6,24.0,5.0,0.13333333333333333
6,Marissa Jaret Winokur,6,26.0,4.0,0.14444444444444443
6,Jason Taylor,6,24.0,5.0,0.13333333333333333
6,Kristi Yamaguchi,6,30.0,1.0,0.16666666666666666
6,Mario,6,28.0,2.0,0.15555555555555556
7,Cloris Leachman,6,15.0,7.0,0.09375
7,Susan Lucci,6,23.0,4.0,0.14375
7,Cody Linley,6,23.0,4.0,0.14375
7,Maurice Greene,6,21.0,6.0,0.13125
7,Warren Sapp,6,25.0,3.0,0.15625
7,Lance Bass,6,27.0,1.0,0.16875
7,Brooke Burke,6,26.0,2.0,0.1625
8,Gilles Marini,6,26.0,3.0,0.13978494623655913
8,Lawrence Taylor,6,22.0,6.0,0.11827956989247312
8,Ty Murray,6,18.0,7.0,0.0967741935483871
8,Shawn Johnson,6,26.0,3.0,0.13978494623655913
8,Chuck Wicks,6,23.0,5.0,0.12365591397849462
8,Lil' Kim,6,28.0,1.0,0.15053763440860216
8,Steve-O,6,16.0,8.0,0.08602150537634409
8,Melissa Rycroft,6,27.0,2.0,0.14516129032258066
9,Melissa Joan Hart,6,23.9999,8.0,0.09230762721870961
9,Mark Dacascos,6,32.0,4.0,0.12307734911390078
9,Louie Vito,6,24.0,7.0,0.09230801183542559
9,Michael Irvin,6,21.9998,9.0,0.08461490828237482
9,Joanna Krupa,6,35.9999,1.0,0.13846163313642237
9,Aaron Carter,6,32.9998,3.0,0.12692274704027823
9,Mya,6,33.0,2.0,0.12692351627371018
9,Donny Osmond,6,30.999899999999997,5.0,0.11923079733737539
9,Kelly Osbourne,6,24.9998,6.0,0.09615340976180302
10,Niecy Nash,6,25.9998,6.0,0.1244013735931173
10,Chad Ochocinco,6,30.999899999999997,3.0,0.14832537716633498
10,Evan Lysacek,6,27.0,5.0,0.12918703555466454
10,Pamela Anderson,6,29.9998,4.0,0.1435401936752898
10,Nicole Scherzinger,6,35.9999,1.0,0.17224890226905065
10,Erin Andrews,6,34.0,2.0,0.16267997069846646
10,Jake Pavelka,6,24.999899999999997,7.0,0.1196171470430762
11,Kyle Massey,6,29.999899999999997,4.0,0.14492754323323798
11,Jennifer Grey,6,29.0,5.0,0.14009709211577043
11,Rick Fox,6,30.0,3.0,0.14492802632665908
11,Kurt Warner,6,21.9999,7.0,0.1062800695461289
11,Brandy,6,35.9999,1.0,0.1739131484985698
11,Audrina Patridge,6,31.9998,2.0,0.15458892856159417
11,Bristol Palin,6,27.9998,6.0,0.13526519171803963
12,Ralph Macchio,6,24.0,6.0,0.13333333333333333
12,Chelsea Kane,6,28.0,1.0,0.15555555555555556
12,Kirstie Alley,6,26.0,4.0,0.14444444444444443
12,Hines Ward,6,27.0,3.0,0.15
12,Chris Jericho,6,22.0,7.0,0.12222222222222222
12,Romeo,6,28.0,1.0,0.15555555555555556
12,Kendra Wilkinson,6,25.0,5.0,0.1388888888888889
13,David Arquette,6,23.0,4.0,0.13855421686746988
13,Ricki Lake,6,29.0,1.0,0.1746987951807229
13,J.R. Martinez,6,29.0,1.0,0.1746987951807229
13,Hope Solo,6,20.0,6.0,0.12048192771084337
13,Chaz Bono,6,19.0,7.0,0.1144578313253012
13,Nancy Grace,6,24.0,3.0,0.14457831325301204
13,Rob Kardashian,6,22.0,5.0,0.13253012048192772
14,William Levy,6,36.0,3.0,0.13953526230497523
14,Jaleel White,6,36.9998,2.0,0.14341046661754508
14,Roshon Fegan,6,27.9998,7.0,0.10852665104130127
14,Melissa Gilbert,6,30.0,5.0,0.11627938525414604
14,Donald Driver,6,33.9999,4.0,0.13178291569008133
14,Gladys Knight,6,24.0,8.0,0.09302350820331683
14,Katherine Jenkins,6,38.9999,1.0,0.151162813232439
14,Maria Menounos,6,29.999899999999997,6.0,0.11627899765619518
15,Gilles Marini,6,27.5,5.0,0.12168141592920353
15,Sabrina Bryan,6,30.0,1.0,0.13274336283185842
15,Kirstie Alley,6,27.5,5.0,0.12168141592920353
15,Kelly Monaco,6,27.0,7.0,0.11946902654867257
